time_s,capture_x_m,release_x_m,encoder_x_m,registration_m,speed_mps,nozzle,nozzle_height_m,zone_min_m,zone_max_m,density,flow_lpm,pwm_percent
3.349999999999996,0.15000000000000002,3.399999999999996,3.3510321638291125,3.3510321638291125,1.0,2,0.9,0.7,1.1,0.0,0.0,0.0
3.349999999999996,0.15000000000000002,3.399999999999996,3.3510321638291125,3.3510321638291125,1.0,3,1.3,1.1,1.5,0.0,0.0,0.0
3.349999999999996,0.15000000000000002,3.399999999999996,3.3510321638291125,3.3510321638291125,1.0,4,1.7000000000000002,1.5000000000000002,1.9000000000000001,0.0,0.0,0.0
3.349999999999996,0.15000000000000002,3.399999999999996,3.3510321638291125,3.3510321638291125,1.0,5,2.1,1.9000000000000001,2.3000000000000003,0.0,0.0,0.0
3.349999999999996,0.15000000000000002,3.399999999999996,3.3510321638291125,3.3510321638291125,1.0,6,2.5,2.3,2.7,0.0,0.0,0.0
3.349999999999996,0.2,3.399999999999996,3.3510321638291125,3.3510321638291125,1.0,1,0.5,0.3,0.7,0.0,0.0,0.0
3.349999999999996,0.2,3.399999999999996,3.3510321638291125,3.3510321638291125,1.0,2,0.9,0.7,1.1,0.0,0.0,0.0
3.349999999999996,0.2,3.399999999999996,3.3510321638291125,3.3510321638291125,1.0,3,1.3,1.1,1.5,0.0,0.0,0.0
3.349999999999996,0.2,3.399999999999996,3.3510321638291125,3.3510321638291125,1.0,4,1.7000000000000002,1.5000000000000002,1.9000000000000001,0.0,0.0,0.0
3.349999999999996,0.2,3.399999999999996,3.3510321638291125,3.3510321638291125,1.0,5,2.1,1.9000000000000001,2.3000000000000003,0.0,0.0,0.0
3.349999999999996,0.2,3.399999999999996,3.3510321638291125,3.3510321638291125,1.0,6,2.5,2.3,2.7,0.0,0.0,0.0
3.349999999999996,0.25,3.399999999999996,3.3510321638291125,3.3510321638291125,1.0,1,0.5,0.3,0.7,0.0,0.0,0.0
3.349999999999996,0.25,3.399999999999996,3.3510321638291125,3.3510321638291125,1.0,2,0.9,0.7,1.1,0.0,0.0,0.0
3.349999999999996,0.25,3.399999999999996,3.3510321638291125,3.3510321638291125,1.0,3,1.3,1.1,1.5,0.0,0.0,0.0
3.349999999999996,0.25,3.399999999999996,3.3510321638291125,3.3510321638291125,1.0,4,1.7000000000000002,1.5000000000000002,1.9000000000000001,0.0,0.0,0.0
3.349999999999996,0.25,3.399999999999996,3.3510321638291125,3.3510321638291125,1.0,5,2.1,1.9000000000000001,2.3000000000000003,0.0,0.0,0.0
3.349999999999996,0.25,3.399999999999996,3.3510321638291125,3.3510321638291125,1.0,6,2.5,2.3,2.7,0.0,0.0,0.0
3.349999999999996,0.3,3.399999999999996,3.3510321638291125,3.3510321638291125,1.0,1,0.5,0.3,0.7,0.0,0.0,0.0
3.349999999999996,0.3,3.399999999999996,3.3510321638291125,3.3510321638291125,1.0,2,0.9,0.7,1.1,0.0,0.0,0.0
3.349999999999996,0.3,3.399999999999996,3.3510321638291125,3.3510321638291125,1.0,3,1.3,1.1,1.5,0.0,0.0,0.0
3.349999999999996,0.3,3.399999999999996,3.3510321638291125,3.3510321638291125,1.0,4,1.7000000000000002,1.5000000000000002,1.9000000000000001,0.0,0.0,0.0
3.349999999999996,0.3,3.399999999999996,3.3510321638291125,3.3510321638291125,1.0,5,2.1,1.9000000000000001,2.3000000000000003,0.0,0.0,0.0
3.349999999999996,0.3,3.399999999999996,3.3510321638291125,3.3510321638291125,1.0,6,2.5,2.3,2.7,0.0,0.0,0.0
3.349999999999996,0.35,3.399999999999996,3.3510321638291125,3.3510321638291125,1.0,1,0.5,0.3,0.7,0.0,0.0,0.0
3.349999999999996,0.35,3.399999999999996,3.3510321638291125,3.3510321638291125,1.0,2,0.9,0.7,1.1,0.0,0.0,0.0
3.349999999999996,0.35,3.399999999999996,3.3510321638291125,3.3510321638291125,1.0,3,1.3,1.1,1.5,0.0,0.0,0.0
3.349999999999996,0.35,3.399999999999996,3.3510321638291125,3.3510321638291125,1.0,4,1.7000000000000002,1.5000000000000002,1.9000000000000001,0.0,0.0,0.0
3.349999999999996,0.35,3.399999999999996,3.3510321638291125,3.3510321638291125,1.0,5,2.1,1.9000000000000001,2.3000000000000003,0.0,0.0,0.0
3.349999999999996,0.35,3.399999999999996,3.3510321638291125,3.3510321638291125,1.0,6,2.5,2.3,2.7,0.0,0.0,0.0
3.349999999999996,0.39999999999999997,3.399999999999996,3.3510321638291125,3.3510321638291125,1.0,1,0.5,0.3,0.7,0.0,0.0,0.0
3.349999999999996,0.39999999999999997,3.399999999999996,3.3510321638291125,3.3510321638291125,1.0,2,0.9,0.7,1.1,0.0,0.0,0.0
3.349999999999996,0.39999999999999997,3.399999999999996,3.3510321638291125,3.3510321638291125,1.0,3,1.3,1.1,1.5,0.0,0.0,0.0
3.349999999999996,0.39999999999999997,3.399999999999996,3.3510321638291125,3.3510321638291125,1.0,4,1.7000000000000002,1.5000000000000002,1.9000000000000001,0.0,0.0,0.0
3.349999999999996,0.39999999999999997,3.399999999999996,3.3510321638291125,3.3510321638291125,1.0,5,2.1,1.9000000000000001,2.3000000000000003,0.0,0.0,0.0
3.349999999999996,0.39999999999999997,3.399999999999996,3.3510321638291125,3.3510321638291125,1.0,6,2.5,2.3,2.7,0.0,0.0,0.0
3.7499999999999947,0.44999999999999996,3.7999999999999945,3.7699111843077517,3.3510321638291125,1.0,1,0.5,0.3,0.7,0.0,0.0,0.0
3.7499999999999947,0.44999999999999996,3.7999999999999945,3.7699111843077517,3.3510321638291125,1.0,2,0.9,0.7,1.1,0.0,0.0,0.0
3.7499999999999947,0.44999999999999996,3.7999999999999945,3.7699111843077517,3.3510321638291125,1.0,3,1.3,1.1,1.5,0.0,0.0,0.0
3.7499999999999947,0.44999999999999996,3.7999999999999945,3.7699111843077517,3.3510321638291125,1.0,4,1.7000000000000002,1.5000000000000002,1.9000000000000001,0.0,0.0,0.0
3.7499999999999947,0.44999999999999996,3.7999999999999945,3.7699111843077517,3.3510321638291125,1.0,5,2.1,1.9000000000000001,2.3000000000000003,0.0,0.0,0.0
3.7499999999999947,0.44999999999999996,3.7999999999999945,3.7699111843077517,3.3510321638291125,1.0,6,2.5,2.3,2.7,0.0,0.0,0.0
3.7499999999999947,0.49999999999999994,3.7999999999999945,3.7699111843077517,3.3510321638291125,1.0,1,0.5,0.3,0.7,0.0,0.0,0.0
3.7499999999999947,0.49999999999999994,3.7999999999999945,3.7699111843077517,3.3510321638291125,1.0,2,0.9,0.7,1.1,0.0,0.0,0.0
3.7499999999999947,0.49999999999999994,3.7999999999999945,3.7699111843077517,3.3510321638291125,1.0,3,1.3,1.1,1.5,0.0,0.0,0.0
3.7499999999999947,0.49999999999999994,3.7999999999999945,3.7699111843077517,3.3510321638291125,1.0,4,1.7000000000000002,1.5000000000000002,1.9000000000000001,0.0,0.0,0.0
3.7499999999999947,0.49999999999999994,3.7999999999999945,3.7699111843077517,3.3510321638291125,1.0,5,2.1,1.9000000000000001,2.3000000000000003,0.0,0.0,0.0
3.7499999999999947,0.49999999999999994,3.7999999999999945,3.7699111843077517,3.3510321638291125,1.0,6,2.5,2.3,2.7,0.0,0.0,0.0
3.7499999999999947,0.5499999999999999,3.7999999999999945,3.7699111843077517,3.3510321638291125,1.0,1,0.5,0.3,0.7,0.0,0.0,0.0
3.7499999999999947,0.5499999999999999,3.7999999999999945,3.7699111843077517,3.3510321638291125,1.0,2,0.9,0.7,1.1,0.0,0.0,0.0
3.7499999999999947,0.5499999999999999,3.7999999999999945,3.7699111843077517,3.3510321638291125,1.0,3,1.3,1.1,1.5,0.0,0.0,0.0
3.7499999999999947,0.5499999999999999,3.7999999999999945,3.7699111843077517,3.3510321638291125,1.0,4,1.7000000000000002,1.5000000000000002,1.9000000000000001,0.0,0.0,0.0
3.7499999999999947,0.5499999999999999,3.7999999999999945,3.7699111843077517,3.3510321638291125,1.0,5,2.1,1.9000000000000001,2.3000000000000003,0.0,0.0,0.0
3.7499999999999947,0.5499999999999999,3.7999999999999945,3.7699111843077517,3.3510321638291125,1.0,6,2.5,2.3,2.7,0.0,0.0,0.0
3.7499999999999947,0.6,3.7999999999999945,3.7699111843077517,3.3510321638291125,1.0,1,0.5,0.3,0.7,0.0,0.0,0.0
3.7499999999999947,0.6,3.7999999999999945,3.7699111843077517,3.3510321638291125,1.0,2,0.9,0.7,1.1,0.0,0.0,0.0
3.7499999999999947,0.6,3.7999999999999945,3.7699111843077517,3.3510321638291125,1.0,3,1.3,1.1,1.5,0.0,0.0,0.0
3.7499999999999947,0.6,3.7999999999999945,3.7699111843077517,3.3510321638291125,1.0,4,1.7000000000000002,1.5000000000000002,1.9000000000000001,0.0,0.0,0.0
3.7499999999999947,0.6,3.7999999999999945,3.7699111843077517,3.3510321638291125,1.0,5,2.1,1.9000000000000001,2.3000000000000003,0.0,0.0,0.0
3.7499999999999947,0.6,3.7999999999999945,3.7699111843077517,3.3510321638291125,1.0,6,2.5,2.3,2.7,0.0,0.0,0.0
3.7499999999999947,0.65,3.7999999999999945,3.7699111843077517,3.3510321638291125,1.0,1,0.5,0.3,0.7,0.0,0.0,0.0
3.7499999999999947,0.65,3.7999999999999945,3.7699111843077517,3.3510321638291125,1.0,2,0.9,0.7,1.1,0.0,0.0,0.0
3.7499999999999947,0.65,3.7999999999999945,3.7699111843077517,3.3510321638291125,1.0,3,1.3,1.1,1.5,0.0,0.0,0.0
3.7499999999999947,0.65,3.7999999999999945,3.7699111843077517,3.3510321638291125,1.0,4,1.7000000000000002,1.5000000000000002,1.9000000000000001,0.0,0.0,0.0
3.7499999999999947,0.65,3.7999999999999945,3.7699111843077517,3.3510321638291125,1.0,5,2.1,1.9000000000000001,2.3000000000000003,0.0,0.0,0.0
3.7499999999999947,0.65,3.7999999999999945,3.7699111843077517,3.3510321638291125,1.0,6,2.5,2.3,2.7,0.0,0.0,0.0
3.7499999999999947,0.7000000000000001,3.7999999999999945,3.7699111843077517,3.3510321638291125,1.0,1,0.5,0.3,0.7,0.0,0.0,0.0
3.7499999999999947,0.7000000000000001,3.7999999999999945,3.7699111843077517,3.3510321638291125,1.0,2,0.9,0.7,1.1,0.0,0.0,0.0
3.7499999999999947,0.7000000000000001,3.7999999999999945,3.7699111843077517,3.3510321638291125,1.0,3,1.3,1.1,1.5,0.0,0.0,0.0
3.7499999999999947,0.7000000000000001,3.7999999999999945,3.7699111843077517,3.3510321638291125,1.0,4,1.7000000000000002,1.5000000000000002,1.9000000000000001,0.0,0.0,0.0
3.7499999999999947,0.7000000000000001,3.7999999999999945,3.7699111843077517,3.3510321638291125,1.0,5,2.1,1.9000000000000001,2.3000000000000003,0.0,0.0,0.0
3.7499999999999947,0.7000000000000001,3.7999999999999945,3.7699111843077517,3.3510321638291125,1.0,6,2.5,2.3,2.7,0.0,0.0,0.0
3.7499999999999947,0.7500000000000001,3.7999999999999945,3.7699111843077517,3.3510321638291125,1.0,1,0.5,0.3,0.7,0.0,0.0,0.0
3.7499999999999947,0.7500000000000001,3.7999999999999945,3.7699111843077517,3.3510321638291125,1.0,2,0.9,0.7,1.1,0.0,0.0,0.0
3.7499999999999947,0.7500000000000001,3.7999999999999945,3.7699111843077517,3.3510321638291125,1.0,3,1.3,1.1,1.5,0.0,0.0,0.0
3.7499999999999947,0.7500000000000001,3.7999999999999945,3.7699111843077517,3.3510321638291125,1.0,4,1.7000000000000002,1.5000000000000002,1.9000000000000001,0.0,0.0,0.0
3.7499999999999947,0.7500000000000001,3.7999999999999945,3.7699111843077517,3.3510321638291125,1.0,5,2.1,1.9000000000000001,2.3000000000000003,0.0,0.0,0.0
3.7499999999999947,0.7500000000000001,3.7999999999999945,3.7699111843077517,3.3510321638291125,1.0,6,2.5,2.3,2.7,0.0,0.0,0.0
3.7499999999999947,0.8000000000000002,3.7999999999999945,3.7699111843077517,3.3510321638291125,1.0,1,0.5,0.3,0.7,0.0,0.0,0.0
3.7499999999999947,0.8000000000000002,3.7999999999999945,3.7699111843077517,3.3510321638291125,1.0,2,0.9,0.7,1.1,0.0,0.0,0.0
3.7499999999999947,0.8000000000000002,3.7999999999999945,3.7699111843077517,3.3510321638291125,1.0,3,1.3,1.1,1.5,0.0,0.0,0.0
3.7499999999999947,0.8000000000000002,3.7999999999999945,3.7699111843077517,3.3510321638291125,1.0,4,1.7000000000000002,1.5000000000000002,1.9000000000000001,0.0,0.0,0.0
3.7499999999999947,0.8000000000000002,3.7999999999999945,3.7699111843077517,3.3510321638291125,1.0,5,2.1,1.9000000000000001,2.3000000000000003,0.0,0.0,0.0
3.7499999999999947,0.8000000000000002,3.7999999999999945,3.7699111843077517,3.3510321638291125,1.0,6,2.5,2.3,2.7,0.0,0.0,0.0
4.149999999999993,0.8500000000000002,4.199999999999993,4.1887902047863905,3.3510321638291125,1.0,1,0.5,0.3,0.7,0.0,0.0,0.0
4.149999999999993,0.8500000000000002,4.199999999999993,4.1887902047863905,3.3510321638291125,1.0,2,0.9,0.7,1.1,0.0,0.0,0.0
4.149999999999993,0.8500000000000002,4.199999999999993,4.1887902047863905,3.3510321638291125,1.0,3,1.3,1.1,1.5,0.0,0.0,0.0
4.149999999999993,0.8500000000000002,4.199999999999993,4.1887902047863905,3.3510321638291125,1.0,4,1.7000000000000002,1.5000000000000002,1.9000000000000001,0.0,0.0,0.0
4.149999999999993,0.8500000000000002,4.199999999999993,4.1887902047863905,3.3510321638291125,1.0,5,2.1,1.9000000000000001,2.3000000000000003,0.0,0.0,0.0
4.149999999999993,0.8500000000000002,4.199999999999993,4.1887902047863905,3.3510321638291125,1.0,6,2.5,2.3,2.7,0.0,0.0,0.0
4.149999999999993,0.9000000000000002,4.199999999999993,4.1887902047863905,3.3510321638291125,1.0,1,0.5,0.3,0.7,0.0,0.0,0.0
4.149999999999993,0.9000000000000002,4.199999999999993,4.1887902047863905,3.3510321638291125,1.0,2,0.9,0.7,1.1,0.0,0.0,0.0
4.149999999999993,0.9000000000000002,4.199999999999993,4.1887902047863905,3.3510321638291125,1.0,3,1.3,1.1,1.5,0.0,0.0,0.0
4.149999999999993,0.9000000000000002,4.199999999999993,4.1887902047863905,3.3510321638291125,1.0,4,1.7000000000000002,1.5000000000000002,1.9000000000000001,0.0,0.0,0.0
4.149999999999993,0.9000000000000002,4.199999999999993,4.1887902047863905,3.3510321638291125,1.0,5,2.1,1.9000000000000001,2.3000000000000003,0.0,0.0,0.0
4.149999999999993,0.9000000000000002,4.199999999999993,4.1887902047863905,3.3510321638291125,1.0,6,2.5,2.3,2.7,0.0,0.0,0.0
4.149999999999993,0.9500000000000003,4.199999999999993,4.1887902047863905,3.3510321638291125,1.0,1,0.5,0.3,0.7,0.0,0.0,0.0
4.149999999999993,0.9500000000000003,4.199999999999993,4.1887902047863905,3.3510321638291125,1.0,2,0.9,0.7,1.1,0.0,0.0,0.0
4.149999999999993,0.9500000000000003,4.199999999999993,4.1887902047863905,3.3510321638291125,1.0,3,1.3,1.1,1.5,0.0,0.0,0.0
4.149999999999993,0.9500000000000003,4.199999999999993,4.1887902047863905,3.3510321638291125,1.0,4,1.7000000000000002,1.5000000000000002,1.9000000000000001,0.0,0.0,0.0
4.149999999999993,0.9500000000000003,4.199999999999993,4.1887902047863905,3.3510321638291125,1.0,5,2.1,1.9000000000000001,2.3000000000000003,0.0,0.0,0.0
4.149999999999993,0.9500000000000003,4.199999999999993,4.1887902047863905,3.3510321638291125,1.0,6,2.5,2.3,2.7,0.0,0.0,0.0
4.149999999999993,1.0000000000000002,4.199999999999993,4.1887902047863905,3.3510321638291125,1.0,1,0.5,0.3,0.7,0.0,0.0,0.0
4.149999999999993,1.0000000000000002,4.199999999999993,4.1887902047863905,3.3510321638291125,1.0,2,0.9,0.7,1.1,0.0,0.0,0.0
4.149999999999993,1.0000000000000002,4.199999999999993,4.1887902047863905,3.3510321638291125,1.0,3,1.3,1.1,1.5,0.0,0.0,0.0
4.149999999999993,1.0000000000000002,4.199999999999993,4.1887902047863905,3.3510321638291125,1.0,4,1.7000000000000002,1.5000000000000002,1.9000000000000001,0.0,0.0,0.0
4.149999999999993,1.0000000000000002,4.199999999999993,4.1887902047863905,3.3510321638291125,1.0,5,2.1,1.9000000000000001,2.3000000000000003,0.0,0.0,0.0
4.149999999999993,1.0000000000000002,4.199999999999993,4.1887902047863905,3.3510321638291125,1.0,6,2.5,2.3,2.7,0.0,0.0,0.0
4.149999999999993,1.0500000000000003,4.199999999999993,4.1887902047863905,3.3510321638291125,1.0,1,0.5,0.3,0.7,0.0,0.0,0.0
4.149999999999993,1.0500000000000003,4.199999999999993,4.1887902047863905,3.3510321638291125,1.0,2,0.9,0.7,1.1,0.0,0.0,0.0
4.149999999999993,1.0500000000000003,4.199999999999993,4.1887902047863905,3.3510321638291125,1.0,3,1.3,1.1,1.5,0.0,0.0,0.0
4.149999999999993,1.0500000000000003,4.199999999999993,4.1887902047863905,3.3510321638291125,1.0,4,1.7000000000000002,1.5000000000000002,1.9000000000000001,0.0,0.0,0.0
4.149999999999993,1.0500000000000003,4.199999999999993,4.1887902047863905,3.3510321638291125,1.0,5,2.1,1.9000000000000001,2.3000000000000003,0.0,0.0,0.0
4.149999999999993,1.0500000000000003,4.199999999999993,4.1887902047863905,3.3510321638291125,1.0,6,2.5,2.3,2.7,0.0,0.0,0.0
4.149999999999993,1.1000000000000003,4.199999999999993,4.1887902047863905,3.3510321638291125,1.0,1,0.5,0.3,0.7,0.0,0.0,0.0
4.149999999999993,1.1000000000000003,4.199999999999993,4.1887902047863905,3.3510321638291125,1.0,2,0.9,0.7,1.1,0.0,0.0,0.0
4.149999999999993,1.1000000000000003,4.199999999999993,4.1887902047863905,3.3510321638291125,1.0,3,1.3,1.1,1.5,0.0,0.0,0.0
4.149999999999993,1.1000000000000003,4.199999999999993,4.1887902047863905,3.3510321638291125,1.0,4,1.7000000000000002,1.5000000000000002,1.9000000000000001,0.0,0.0,0.0
4.149999999999993,1.1000000000000003,4.199999999999993,4.1887902047863905,3.3510321638291125,1.0,5,2.1,1.9000000000000001,2.3000000000000003,0.0,0.0,0.0
4.149999999999993,1.1000000000000003,4.199999999999993,4.1887902047863905,3.3510321638291125,1.0,6,2.5,2.3,2.7,0.0,0.0,0.0
4.149999999999993,1.1500000000000004,4.199999999999993,4.1887902047863905,3.3510321638291125,1.0,1,0.5,0.3,0.7,0.0,0.0,0.0
4.149999999999993,1.1500000000000004,4.199999999999993,4.1887902047863905,3.3510321638291125,1.0,2,0.9,0.7,1.1,0.0,0.0,0.0
4.149999999999993,1.1500000000000004,4.199999999999993,4.1887902047863905,3.3510321638291125,1.0,3,1.3,1.1,1.5,0.0,0.0,0.0
4.149999999999993,1.1500000000000004,4.199999999999993,4.1887902047863905,3.3510321638291125,1.0,4,1.7000000000000002,1.5000000000000002,1.9000000000000001,0.0,0.0,0.0
4.149999999999993,1.1500000000000004,4.199999999999993,4.1887902047863905,3.3510321638291125,1.0,5,2.1,1.9000000000000001,2.3000000000000003,0.0,0.0,0.0
4.149999999999993,1.1500000000000004,4.199999999999993,4.1887902047863905,3.3510321638291125,1.0,6,2.5,2.3,2.7,0.0,0.0,0.0
4.149999999999993,1.2000000000000004,4.199999999999993,4.1887902047863905,3.3510321638291125,1.0,1,0.5,0.3,0.7,0.0,0.0,0.0
4.149999999999993,1.2000000000000004,4.199999999999993,4.1887902047863905,3.3510321638291125,1.0,2,0.9,0.7,1.1,0.0,0.0,0.0
4.149999999999993,1.2000000000000004,4.199999999999993,4.1887902047863905,3.3510321638291125,1.0,3,1.3,1.1,1.5,0.0,0.0,0.0
4.149999999999993,1.2000000000000004,4.199999999999993,4.1887902047863905,3.3510321638291125,1.0,4,1.7000000000000002,1.5000000000000002,1.9000000000000001,0.0,0.0,0.0
4.149999999999993,1.2000000000000004,4.199999999999993,4.1887902047863905,3.3510321638291125,1.0,5,2.1,1.9000000000000001,2.3000000000000003,0.0,0.0,0.0
4.149999999999993,1.2000000000000004,4.199999999999993,4.1887902047863905,3.3510321638291125,1.0,6,2.5,2.3,2.7,0.0,0.0,0.0
4.149999999999993,1.2500000000000004,4.199999999999993,4.1887902047863905,3.3510321638291125,1.0,1,0.5,0.3,0.7,0.0,0.0,0.0
4.149999999999993,1.2500000000000004,4.199999999999993,4.1887902047863905,3.3510321638291125,1.0,2,0.9,0.7,1.1,0.0,0.0,0.0
4.149999999999993,1.2500000000000004,4.199999999999993,4.1887902047863905,3.3510321638291125,1.0,3,1.3,1.1,1.5,0.0,0.0,0.0
4.149999999999993,1.2500000000000004,4.199999999999993,4.1887902047863905,3.3510321638291125,1.0,4,1.7000000000000002,1.5000000000000002,1.9000000000000001,0.0,0.0,0.0
4.149999999999993,1.2500000000000004,4.199999999999993,4.1887902047863905,3.3510321638291125,1.0,5,2.1,1.9000000000000001,2.3000000000000003,0.0,0.0,0.0
4.149999999999993,1.2500000000000004,4.199999999999993,4.1887902047863905,3.3510321638291125,1.0,6,2.5,2.3,2.7,0.0,0.0,0.0
4.599999999999992,1.3000000000000005,4.6499999999999915,4.607669225265029,3.351032163829112,1.0,1,0.5,0.3,0.7,0.0,0.0,0.0
4.599999999999992,1.3000000000000005,4.6499999999999915,4.607669225265029,3.351032163829112,1.0,2,0.9,0.7,1.1,0.0,0.0,0.0
4.599999999999992,1.3000000000000005,4.6499999999999915,4.607669225265029,3.351032163829112,1.0,3,1.3,1.1,1.5,0.0,0.0,0.0
4.599999999999992,1.3000000000000005,4.6499999999999915,4.607669225265029,3.351032163829112,1.0,4,1.7000000000000002,1.5000000000000002,1.9000000000000001,0.0,0.0,0.0
4.599999999999992,1.3000000000000005,4.6499999999999915,4.607669225265029,3.351032163829112,1.0,5,2.1,1.9000000000000001,2.3000000000000003,0.0,0.0,0.0
4.599999999999992,1.3000000000000005,4.6499999999999915,4.607669225265029,3.351032163829112,1.0,6,2.5,2.3,2.7,0.0,0.0,0.0
4.599999999999992,1.3500000000000005,4.6499999999999915,4.607669225265029,3.351032163829112,1.0,1,0.5,0.3,0.7,0.0,0.0,0.0
4.599999999999992,1.3500000000000005,4.6499999999999915,4.607669225265029,3.351032163829112,1.0,2,0.9,0.7,1.1,0.0,0.0,0.0
4.599999999999992,1.3500000000000005,4.6499999999999915,4.607669225265029,3.351032163829112,1.0,3,1.3,1.1,1.5,0.0,0.0,0.0
4.599999999999992,1.3500000000000005,4.6499999999999915,4.607669225265029,3.351032163829112,1.0,4,1.7000000000000002,1.5000000000000002,1.9000000000000001,0.0,0.0,0.0
4.599999999999992,1.3500000000000005,4.6499999999999915,4.607669225265029,3.351032163829112,1.0,5,2.1,1.9000000000000001,2.3000000000000003,0.0,0.0,0.0
4.599999999999992,1.3500000000000005,4.6499999999999915,4.607669225265029,3.351032163829112,1.0,6,2.5,2.3,2.7,0.0,0.0,0.0
4.599999999999992,1.4000000000000006,4.6499999999999915,4.607669225265029,3.351032163829112,1.0,1,0.5,0.3,0.7,0.0,0.0,0.0
4.599999999999992,1.4000000000000006,4.6499999999999915,4.607669225265029,3.351032163829112,1.0,2,0.9,0.7,1.1,0.0,0.0,0.0
4.599999999999992,1.4000000000000006,4.6499999999999915,4.607669225265029,3.351032163829112,1.0,3,1.3,1.1,1.5,0.0,0.0,0.0
4.599999999999992,1.4000000000000006,4.6499999999999915,4.607669225265029,3.351032163829112,1.0,4,1.7000000000000002,1.5000000000000002,1.9000000000000001,0.0,0.0,0.0
4.599999999999992,1.4000000000000006,4.6499999999999915,4.607669225265029,3.351032163829112,1.0,5,2.1,1.9000000000000001,2.3000000000000003,0.0,0.0,0.0
4.599999999999992,1.4000000000000006,4.6499999999999915,4.607669225265029,3.351032163829112,1.0,6,2.5,2.3,2.7,0.0,0.0,0.0
4.599999999999992,1.4500000000000006,4.6499999999999915,4.607669225265029,3.351032163829112,1.0,1,0.5,0.3,0.7,0.0,0.0,0.0
4.599999999999992,1.4500000000000006,4.6499999999999915,4.607669225265029,3.351032163829112,1.0,2,0.9,0.7,1.1,0.0,0.0,0.0
4.599999999999992,1.4500000000000006,4.6499999999999915,4.607669225265029,3.351032163829112,1.0,3,1.3,1.1,1.5,0.0,0.0,0.0
4.599999999999992,1.4500000000000006,4.6499999999999915,4.607669225265029,3.351032163829112,1.0,4,1.7000000000000002,1.5000000000000002,1.9000000000000001,0.0,0.0,0.0
4.599999999999992,1.4500000000000006,4.6499999999999915,4.607669225265029,3.351032163829112,1.0,5,2.1,1.9000000000000001,2.3000000000000003,0.0,0.0,0.0
4.599999999999992,1.4500000000000006,4.6499999999999915,4.607669225265029,3.351032163829112,1.0,6,2.5,2.3,2.7,0.0,0.0,0.0
4.599999999999992,1.5000000000000007,4.6499999999999915,4.607669225265029,3.351032163829112,1.0,1,0.5,0.3,0.7,0.0,0.0,0.0
4.599999999999992,1.5000000000000007,4.6499999999999915,4.607669225265029,3.351032163829112,1.0,2,0.9,0.7,1.1,0.0,0.0,0.0
4.599999999999992,1.5000000000000007,4.6499999999999915,4.607669225265029,3.351032163829112,1.0,3,1.3,1.1,1.5,0.0,0.0,0.0
4.599999999999992,1.5000000000000007,4.6499999999999915,4.607669225265029,3.351032163829112,1.0,4,1.7000000000000002,1.5000000000000002,1.9000000000000001,0.0,0.0,0.0
4.599999999999992,1.5000000000000007,4.6499999999999915,4.607669225265029,3.351032163829112,1.0,5,2.1,1.9000000000000001,2.3000000000000003,0.0,0.0,0.0
4.599999999999992,1.5000000000000007,4.6499999999999915,4.607669225265029,3.351032163829112,1.0,6,2.5,2.3,2.7,0.0,0.0,0.0
4.599999999999992,1.5500000000000007,4.6499999999999915,4.607669225265029,3.351032163829112,1.0,1,0.5,0.3,0.7,0.0,0.0,0.0
